claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone,anomaly_score,suspicion_score,is_suspicious,UMAP_1,UMAP_2,cluster
5510,1929000,238000.0,Liability,49,Santa Fe,11,2,Online,8.2,Medium,1,-0.17496058939926962,0,10.528962,7.0241566,1
5511,2068000,325000.0,Glass,37,Buenos Aires,9,2,Online,15.9,Medium,1,-0.13034148582741656,0,11.064444,5.9769263,1
5512,2364000,355000.0,Fire,24,Santa Fe,0,1,Branch,17.8,Medium,1,-0.08193949964147995,0,11.31432,5.3972297,1
5513,2319000,368000.0,Flood,1,CABA,23,2,Branch,1.3,Medium,1,-0.14000611765027532,0,12.39478,10.452015,1
5514,2129000,477000.0,Liability,26,Cordoba,4,0,Online,4.2,Medium,1,-0.1556964279686977,0,8.033614,0.2041177,1
5515,2598000,450000.0,Glass,32,CABA,9,0,Broker,2.3,Medium,1,-0.15757396915120064,0,9.639316,-0.4160393,1
5516,1241000,219000.0,Flood,3,CABA,15,1,Online,4.5,Medium,1,-0.1609785830903574,0,12.551573,3.044785,1
5517,2252000,397000.0,Theft,22,Cordoba,13,3,Online,9.3,Medium,1,-0.16354716646251227,0,9.792501,10.558233,1
5518,2313000,262000.0,Fire,15,CABA,19,1,Broker,2.2,Medium,1,-0.2041991988559902,0,12.450056,0.70193434,1
5519,1380000,286000.0,Glass,15,Santa Fe,4,1,Branch,3.7,Low,1,-0.19476018398537076,0,9.913329,3.2077641,1
5520,1249000,191000.0,Glass,5,Mendoza,21,1,Branch,5.8,High,1,-0.14543732265490367,0,13.209363,3.0711389,1
5521,1627000,131000.0,Fire,32,Mendoza,21,2,Call Center,3.5,Low,1,-0.1619726077783501,0,12.408133,8.825724,1
5522,1669000,297000.0,Fire,62,CABA,18,2,Broker,17.4,Low,1,-0.07696529438448019,0,10.814667,5.6582394,1
5523,2377000,204000.0,Fire,37,Mendoza,8,0,Online,3.1,High,1,-0.1848574869993277,0,8.058244,0.7023285,1
5524,1693000,393000.0,Theft,11,CABA,2,1,Call Center,4.1,Low,1,-0.19056519405423167,0,9.584189,2.8791242,1
5525,1572000,272000.0,Flood,99,Cordoba,21,2,Branch,2.3,High,1,-0.08384714415602246,0,8.112243,5.4703727,1
5526,1694000,331000.0,Fire,10,Buenos Aires,11,0,Broker,0.5,High,1,-0.19008100589775057,0,8.759376,-2.2714581,1
5527,2559000,437000.0,Glass,6,CABA,6,2,Branch,7.3,Low,1,-0.1631637402253931,0,9.811626,9.548525,1
5528,2007000,151000.0,Glass,82,Buenos Aires,8,1,Branch,7.5,Medium,1,-0.11801926473496482,0,7.7881455,5.0592723,1
5529,1910000,228000.0,Glass,37,Santa Fe,13,2,Branch,3.5,High,1,-0.2084487773441947,0,11.098878,8.754615,1
5530,1945000,318000.0,Fire,34,Cordoba,0,0,Call Center,0.1,High,1,-0.14821268146743583,0,7.495297,-0.2644589,1
5531,2646000,331000.0,Liability,1,Mendoza,9,1,Broker,0.6,Medium,1,-0.17817698292844508,0,10.410175,0.7370879,1
5532,1625000,410000.0,Flood,5,CABA,15,2,Online,5.4,Low,1,-0.1795746437631397,0,12.083145,8.460517,1
5533,2658000,387000.0,Fire,0,CABA,6,2,Call Center,1.2,Medium,1,-0.16422711713878052,0,10.014711,9.779101,1
5534,2105000,310000.0,Fire,35,Santa Fe,16,2,Branch,1.5,Medium,1,-0.18912220743894614,0,11.547477,9.492337,1
5535,1920000,330000.0,Glass,7,Cordoba,16,1,Call Center,10.6,Medium,1,-0.1816582907201859,0,12.440456,3.860577,1
5536,3250000,333000.0,Liability,3,Buenos Aires,4,1,Broker,13.3,Low,1,-0.0828724139090612,0,11.307201,5.164291,1
5537,1472000,153000.0,Liability,4,Cordoba,3,2,Branch,3.6,High,1,-0.16667028364812853,0,9.501717,8.102853,1
5538,1823000,284000.0,Flood,24,Santa Fe,8,1,Online,8.9,Low,1,-0.19317032676350343,0,11.126827,3.483054,1
5539,1384000,325000.0,Glass,13,Buenos Aires,3,2,Online,5.8,Medium,1,-0.18334592956597334,0,9.950405,7.5159125,1
5540,2476000,346000.0,Theft,68,Buenos Aires,14,2,Branch,5.9,Low,1,-0.15540629455367977,0,8.188191,6.202866,1
5541,2845000,208000.0,Theft,10,CABA,3,0,Online,2.4,Medium,1,-0.1526178359153118,0,8.604715,0.0930286,1
5542,2835000,173000.0,Fire,43,CABA,19,1,Online,6.1,High,1,-0.12707645237709325,0,11.464185,0.5303063,1
5543,2612000,277000.0,Theft,18,Cordoba,19,4,Online,1.2,Low,1,-0.14589623934969548,0,9.29174,12.379521,1
5544,1901000,497000.0,Theft,29,Buenos Aires,8,4,Branch,6.1,High,1,-0.12773016094343992,0,8.339945,10.677513,1
5545,1817000,218000.0,Fire,4,CABA,1,0,Branch,4.9,Low,1,-0.1567885472641074,0,7.642768,-0.9513157,1
5546,1164000,417000.0,Flood,33,Buenos Aires,11,2,Broker,10.8,High,1,-0.13428955181557883,0,11.164209,7.008674,1
5547,3018000,458000.0,Fire,2,Buenos Aires,7,0,Online,2.7,Medium,1,-0.11533877599961817,0,9.748282,0.018652262,1
5548,2234000,305000.0,Liability,28,Mendoza,3,1,Online,11.9,Low,1,-0.16449054795559792,0,10.391001,4.78837,1
5549,1754000,232000.0,Glass,15,CABA,4,0,Branch,4.1,Medium,1,-0.1789122516135238,0,7.605631,-1.1642163,1
5550,2664000,351000.0,Liability,6,CABA,13,4,Broker,13.7,High,1,-0.08413740763747513,0,9.488239,10.274408,1
5551,1514000,319000.0,Liability,15,CABA,0,1,Online,0.1,High,1,-0.15707060314385368,0,9.5627,2.9967644,1
5552,2203000,214000.0,Theft,46,Mendoza,0,0,Broker,0.3,Low,1,-0.13670790832202168,0,7.7266884,1.9783419,1
5553,1914000,234000.0,Flood,4,Santa Fe,17,0,Call Center,8.0,High,1,-0.16862232206543576,0,9.840701,-1.7624404,1
5554,2319000,345000.0,Theft,4,Mendoza,5,2,Online,8.0,Low,1,-0.1847791363030319,0,9.681039,9.138786,1
5555,1968000,393000.0,Glass,18,Santa Fe,1,1,Call Center,1.2,Medium,1,-0.18849469908913924,0,9.175286,2.2417433,1
5556,1275000,268000.0,Flood,23,Cordoba,23,3,Branch,23.9,Low,1,-0.02013380917793961,0,12.46167,6.1498513,1
5557,2038000,293000.0,Fire,13,CABA,23,1,Online,6.1,High,1,-0.1617478103424606,0,12.94769,1.7075018,1
5558,2524000,367000.0,Flood,7,Santa Fe,15,6,Broker,2.3,Medium,1,-0.12521523369093152,0,8.533058,12.222145,1
5559,1985000,283000.0,Glass,1,Buenos Aires,19,0,Call Center,4.0,Medium,1,-0.17469758303669453,0,10.323141,-2.3985608,1
5560,2388000,270000.0,Liability,1,Santa Fe,18,2,Call Center,0.8,Medium,1,-0.17546642207537488,0,12.302935,10.481091,1
5561,1477000,224000.0,Theft,1,Santa Fe,4,2,Call Center,5.2,Low,1,-0.1627924106393594,0,10.07988,7.727645,1
5562,1987000,223000.0,Flood,55,Buenos Aires,5,0,Branch,1.1,Medium,1,-0.1618881926666047,0,7.6221886,2.4243054,1
5563,1688000,567000.0,Fire,3,Cordoba,8,1,Online,11.8,Low,1,-0.1108748624263714,0,10.748529,4.1337843,1
5564,2373000,280000.0,Theft,8,CABA,14,1,Broker,0.8,Medium,1,-0.19616303540785918,0,11.451239,0.8424929,1
5565,2016000,437000.0,Glass,102,Mendoza,13,1,Online,4.8,Low,1,-0.10126374899604484,0,7.6812873,5.1670065,1
5566,2345000,468000.0,Glass,62,Cordoba,9,3,Online,6.3,High,1,-0.1209362308994662,0,8.304143,6.7873573,1
5567,2544000,282000.0,Fire,1,Mendoza,22,5,Broker,2.6,Medium,1,-0.09012184584812621,0,9.010819,12.590718,1
5568,2346000,337000.0,Fire,19,Mendoza,2,0,Branch,1.8,Medium,1,-0.18853515628790013,0,7.87579,-0.19902347,1
5569,2137000,310000.0,Glass,24,Cordoba,8,1,Online,11.0,Low,1,-0.18771301681929886,0,11.063448,4.1042495,1
5570,1501000,139000.0,Theft,1,Santa Fe,5,4,Call Center,1.8,Medium,1,-0.1167414498394792,0,7.4666247,10.730708,1
5571,1999000,145000.0,Fire,31,Cordoba,10,2,Branch,15.1,Medium,1,-0.12119433753110115,0,11.008653,5.967142,1
5572,1733000,305000.0,Fire,105,Mendoza,17,2,Broker,2.3,High,1,-0.10036029015883074,0,7.883927,5.5047307,1
5573,1828000,258000.0,Liability,13,Cordoba,1,2,Online,2.9,High,1,-0.1948818231500386,0,9.4063635,8.28784,1
5574,1813000,489000.0,Liability,14,Buenos Aires,4,2,Call Center,3.5,Low,1,-0.17708717578138838,0,9.912818,8.479884,1
5575,1510000,276000.0,Glass,25,Santa Fe,17,2,Call Center,3.8,Medium,1,-0.1939336913487264,0,12.407979,8.458686,1
5576,1021000,495000.0,Fire,32,Santa Fe,0,5,Online,1.7,Medium,1,-0.024539011103075326,0,7.260835,10.825551,1
5577,1666000,252000.0,Glass,37,Mendoza,7,1,Call Center,5.8,Medium,1,-0.1883440372455894,0,9.8035145,3.7083066,1
5578,2097000,491000.0,Glass,1,Santa Fe,5,0,Branch,1.8,Medium,1,-0.15077379793948115,0,8.427336,-0.94807374,1
5579,1326000,351000.0,Theft,38,Mendoza,17,2,Branch,5.6,High,1,-0.1591157461093291,0,12.020332,8.307515,1
5580,2008000,356000.0,Fire,47,Buenos Aires,9,1,Branch,2.1,Medium,1,-0.20026677706682078,0,8.325345,3.3463092,1
5581,2950000,249000.0,Flood,1,Mendoza,8,0,Broker,9.4,Medium,1,-0.10704644103891897,0,9.967042,0.037816755,1
5582,2512000,358000.0,Fire,0,Buenos Aires,10,0,Branch,1.8,Medium,1,-0.17036179099772475,0,9.273814,-0.65611196,1
5583,2822000,469000.0,Liability,19,Buenos Aires,11,0,Broker,4.8,Medium,1,-0.12949817955398368,0,9.917187,-0.32241914,1
5584,2196000,286000.0,Theft,16,Santa Fe,15,3,Branch,8.9,Low,1,-0.16907613963060653,0,9.968801,10.968815,1
5585,2584000,266000.0,Glass,94,Santa Fe,23,0,Broker,1.0,Medium,1,-0.052102378163817575,0,8.172486,5.0222015,1
5586,1638000,275000.0,Theft,8,Mendoza,6,2,Broker,0.6,Low,1,-0.2039077053846609,0,10.224116,8.354804,1
5587,1678000,462000.0,Theft,21,Mendoza,16,3,Broker,0.8,Medium,1,-0.16323340283640098,0,9.054249,11.69189,1
5588,630000,386000.0,Glass,16,Santa Fe,18,2,Call Center,1.3,Low,1,-0.11379985920914415,0,12.700415,8.1900015,1
5589,2593000,445000.0,Flood,18,Mendoza,12,0,Online,4.3,Medium,1,-0.15392450227643706,0,9.900052,-0.487105,1
5590,2770000,331000.0,Theft,25,Cordoba,18,1,Call Center,3.9,Medium,1,-0.1791553288079366,0,11.709037,0.09674294,1
5591,1723000,304000.0,Theft,18,Mendoza,10,2,Branch,18.0,Low,1,-0.1303647006405606,0,11.791393,6.0488415,1
5592,1873000,342000.0,Glass,0,Cordoba,17,1,Branch,1.9,Medium,1,-0.19402053233486788,0,12.647449,1.7140712,1
5593,1623000,407000.0,Glass,44,Mendoza,21,2,Call Center,0.1,High,1,-0.15626021830909598,0,11.984397,8.678148,1
5594,2191000,275000.0,Theft,5,Cordoba,23,1,Branch,2.5,Low,1,-0.16510237706205433,0,13.133971,0.7780054,1
5595,2562000,437000.0,Liability,6,Buenos Aires,2,1,Broker,10.9,Medium,1,-0.13680851838040525,0,10.75448,4.4926634,1
5596,1129000,337000.0,Fire,25,CABA,3,2,Call Center,13.1,Medium,1,-0.11054529462275886,0,10.491697,6.20929,1
5597,2205000,59000.0,Liability,15,Mendoza,12,3,Branch,0.3,High,1,-0.13596428285975382,0,10.015724,11.090062,1
5598,1862000,388000.0,Glass,20,Mendoza,7,2,Online,6.8,High,1,-0.1989617557056853,0,10.353635,7.8584976,1
5599,2057000,173000.0,Fire,16,Buenos Aires,18,3,Online,0.7,Low,1,-0.17366697518789037,0,9.806614,11.854412,1
5600,2229000,386000.0,Theft,12,Santa Fe,3,2,Branch,3.5,Medium,1,-0.1994185600936283,0,9.828879,9.0275545,1
5601,1906000,390000.0,Theft,15,Santa Fe,8,0,Online,19.5,Medium,1,-0.08985775989142553,0,11.700276,5.3416877,1
5602,1948000,333000.0,Glass,3,Santa Fe,8,1,Call Center,6.9,Medium,1,-0.19371562099669903,0,10.830927,2.8641381,1
5603,1893000,354000.0,Liability,83,Buenos Aires,13,2,Broker,12.0,Medium,1,-0.1167826605843173,0,9.533922,5.684767,1
5604,2485000,410000.0,Theft,20,CABA,13,2,Online,1.0,Medium,1,-0.19425135263086346,0,11.095649,10.061666,1
5605,2209000,250000.0,Fire,8,Santa Fe,10,5,Branch,0.3,Medium,1,-0.1431972664165801,0,8.054514,11.721919,1
5606,2110000,379000.0,Liability,29,Santa Fe,14,1,Online,4.8,Medium,1,-0.20246929995024637,0,11.197691,1.869005,1
5607,1365000,416000.0,Theft,50,Mendoza,9,1,Broker,3.3,Low,1,-0.16320576106161283,0,8.628751,3.932664,1
5608,1811000,476000.0,Liability,8,Buenos Aires,22,0,Broker,2.4,Low,1,-0.12062895387640249,0,10.304218,-2.6972237,1
5609,2449000,189000.0,Liability,9,Buenos Aires,10,1,Branch,3.1,Low,1,-0.20447484525675202,0,10.445021,1.0346124,1
5610,2019000,341000.0,Liability,13,Cordoba,17,6,Online,0.9,Low,1,-0.12714640187824383,0,8.558017,12.315538,1
5611,2330000,204000.0,Liability,5,Mendoza,20,0,Branch,4.9,Medium,1,-0.1609625188417021,0,10.902789,-1.6711006,1
5612,2883000,200000.0,Glass,39,Cordoba,22,1,Online,10.1,Medium,1,-0.09767430071754957,0,11.453395,4.1026583,1
5613,2519000,336000.0,Glass,21,Cordoba,3,1,Online,3.2,Medium,1,-0.19701642555948484,0,8.976927,1.3294989,1
5614,2047000,308000.0,Fire,1,CABA,15,3,Branch,0.6,Low,1,-0.17909348567030314,0,9.257303,11.727461,1
5615,1745000,415000.0,Liability,137,Santa Fe,8,1,Online,12.6,Low,1,-0.03707190653272585,0,7.2184687,5.472699,1
5616,723000,265000.0,Theft,20,Buenos Aires,10,2,Online,0.3,Medium,1,-0.13860131998205322,0,11.573718,7.928229,1
5617,1916000,287000.0,Fire,52,Cordoba,23,3,Broker,7.9,Medium,1,-0.11145264680396816,0,9.0085945,6.5498013,1
5618,1837000,321000.0,Liability,16,Mendoza,7,2,Branch,4.6,Medium,1,-0.2161893657337861,0,10.22496,8.318312,1
5619,2195000,214000.0,Theft,20,Buenos Aires,8,1,Broker,4.3,Medium,1,-0.2118327904049842,0,10.221069,1.7478629,1
5620,1923000,228000.0,Glass,14,Santa Fe,1,2,Call Center,5.1,Low,1,-0.18637087176825334,0,9.506637,8.364547,1
5621,1840000,412000.0,Fire,13,Buenos Aires,20,0,Online,7.4,High,1,-0.16173067762030086,0,10.545483,-2.4828153,1
5622,1110000,245000.0,Theft,5,CABA,0,3,Call Center,11.8,Medium,1,-0.05728664722217047,0,10.21385,7.139192,1
5623,1530000,418000.0,Fire,78,Santa Fe,4,1,Online,17.0,Medium,1,-0.048543140643176996,0,10.2551565,5.5494576,1
5624,2238000,361000.0,Liability,4,Santa Fe,7,1,Call Center,1.5,Medium,1,-0.21271545914370615,0,10.105072,1.3357909,1
5625,2858000,145000.0,Flood,17,Buenos Aires,6,1,Call Center,3.0,Medium,1,-0.1610583848967334,0,9.196753,0.98493034,1
5626,1951000,353000.0,Liability,2,Mendoza,7,3,Branch,1.2,Low,1,-0.18359412301681588,0,8.199923,10.837273,1
5627,2164000,352000.0,Liability,120,Cordoba,14,1,Online,1.1,Medium,1,-0.09570113736008456,0,7.507986,5.398932,1
5628,2476000,342000.0,Fire,19,Cordoba,7,5,Broker,23.7,Low,1,-0.004579838752937215,0,11.753892,6.1061034,1
5629,1595000,286000.0,Theft,40,Cordoba,20,1,Broker,6.7,Low,1,-0.1606860592249112,0,12.4821615,3.356061,1
5630,2183000,206000.0,Theft,19,Buenos Aires,21,2,Branch,7.4,Medium,1,-0.17407103813469837,0,12.405015,9.310003,1
5631,1630000,435000.0,Fire,39,Mendoza,10,2,Branch,8.1,Medium,1,-0.15357480235582233,0,9.687111,7.090526,1
5632,2432000,290000.0,Glass,18,Buenos Aires,1,2,Broker,2.4,Low,1,-0.1872302463361415,0,9.306993,9.102135,1
5633,2076000,212000.0,Fire,14,Cordoba,3,1,Broker,0.3,Low,1,-0.19844870659032282,0,9.54786,1.8612372,1
5634,2149000,346000.0,Liability,14,Cordoba,18,3,Branch,14.5,Medium,1,-0.12024085861736716,0,12.109783,6.885569,1
5635,1609000,226000.0,Theft,0,Cordoba,9,1,Branch,9.7,Low,1,-0.1547379808416588,0,11.321818,3.8676631,1
5636,2354000,205000.0,Flood,11,Mendoza,4,1,Branch,14.8,High,1,-0.13184999011521992,0,10.984444,4.9602747,1
5637,3042000,262000.0,Fire,72,CABA,20,1,Branch,2.0,High,1,-0.10755271031619112,0,8.344957,4.672223,1
5638,1496000,233000.0,Fire,27,Cordoba,11,0,Online,4.7,High,1,-0.1773686897146063,0,8.604038,-2.2287936,1
5639,1830000,209000.0,Flood,60,Cordoba,8,4,Call Center,0.0,Low,1,-0.1353859545864713,0,7.6630135,8.75571,1
5640,2116000,381000.0,Fire,5,Mendoza,14,1,Call Center,15.4,Low,1,-0.13703253633137752,0,12.214059,4.9440446,1
5641,2393000,289000.0,Liability,16,Buenos Aires,6,0,Branch,3.4,Medium,1,-0.1983709219607171,0,8.451961,-0.42639878,1
5642,1720000,425000.0,Theft,0,Santa Fe,16,1,Broker,2.7,Low,1,-0.18477317453750236,0,12.546955,1.7815459,1
5643,583000,215000.0,Liability,27,Santa Fe,11,1,Broker,4.9,Medium,1,-0.12531402693598004,0,9.868203,4.0805645,1
5644,2680000,127000.0,Liability,36,Mendoza,6,1,Branch,2.9,Medium,1,-0.16255275937642066,0,8.683517,1.2311813,1
5645,2380000,315000.0,Liability,33,CABA,16,1,Online,0.4,Medium,1,-0.17729482000249336,0,11.653943,0.76976633,1
5646,1129000,486000.0,Fire,2,Buenos Aires,13,3,Broker,0.6,Medium,1,-0.10669640584064483,0,8.647503,11.61333,1
5647,1696000,353000.0,Glass,6,Cordoba,11,0,Online,1.1,Medium,1,-0.19322233228824098,0,8.806513,-2.2920768,1
5648,2784000,622000.0,Theft,25,Buenos Aires,6,0,Call Center,1.0,Medium,1,-0.10454523152645767,0,9.49961,0.003663727,1
5649,2724000,333000.0,Theft,34,CABA,7,4,Broker,8.8,Medium,1,-0.12586127913192507,0,9.185012,10.088506,1
5650,2469000,324000.0,Theft,7,Cordoba,8,1,Broker,0.4,Medium,1,-0.20407009964008682,0,10.096952,1.0540688,1
5651,1912000,84000.0,Flood,12,Mendoza,17,1,Online,7.8,Low,1,-0.14900518264520168,0,12.372601,2.9522095,1
5652,2041000,343000.0,Glass,10,Mendoza,3,3,Broker,0.0,Low,1,-0.1685803586917204,0,7.4865923,10.383604,1
5653,1935000,317000.0,Theft,0,Cordoba,13,0,Online,0.3,Low,1,-0.17486402393703604,0,9.189607,-2.141476,1
5654,2564000,259000.0,Glass,20,Cordoba,10,3,Branch,2.5,Medium,1,-0.18263373245382258,0,9.27951,10.827675,1
5655,1562000,286000.0,Theft,26,Mendoza,11,1,Call Center,1.0,Low,1,-0.20269683252278337,0,11.299136,2.5754082,1
5656,1597000,293000.0,Glass,7,CABA,6,2,Broker,11.9,High,1,-0.16460284726891872,0,10.770184,7.028988,1
5657,2505000,282000.0,Fire,27,CABA,8,1,Call Center,0.4,Medium,1,-0.20027580757329477,0,10.136522,1.2327251,1
5658,1978000,509000.0,Theft,6,Mendoza,6,0,Online,14.9,Medium,1,-0.08269146060464205,0,11.249522,4.6650386,1
5659,2689000,263000.0,Theft,30,Buenos Aires,14,0,Branch,10.1,Low,1,-0.12900394061070253,0,11.049902,4.323724,1
5660,1664000,317000.0,Liability,14,CABA,1,1,Broker,4.6,Low,1,-0.1870605499448008,0,9.638631,3.0209792,1
5661,1973000,260000.0,Fire,49,CABA,9,1,Call Center,9.9,Low,1,-0.16753209893273668,0,10.204133,5.211106,1
5662,1539000,378000.0,Fire,18,CABA,1,0,Broker,1.4,High,1,-0.15980718793237902,0,7.45948,-1.4835612,1
5663,2004000,318000.0,Liability,4,Santa Fe,10,1,Branch,1.8,Medium,1,-0.22000733221795626,0,10.946822,1.7063223,1
5664,1261000,272000.0,Fire,41,Santa Fe,8,0,Call Center,2.1,High,1,-0.15426834353304703,0,8.560648,-2.0902212,1
5665,1756000,107000.0,Fire,36,Cordoba,5,1,Call Center,17.6,Medium,1,-0.06656062653028327,0,10.99849,5.4605603,1
5666,1282000,324000.0,Glass,2,CABA,21,2,Online,2.4,Medium,1,-0.14851833350109173,0,13.028839,8.614563,1
5667,2347000,269000.0,Glass,1,Santa Fe,13,1,Broker,12.6,Medium,1,-0.15962347657570608,0,12.007922,4.578232,1
5668,2358000,294000.0,Liability,3,CABA,15,1,Call Center,2.0,Medium,1,-0.19904597637463434,0,11.601126,0.6522623,1
5669,1135000,182000.0,Theft,44,CABA,18,2,Online,3.3,Medium,1,-0.13145119418562518,0,12.055626,8.158848,1
5670,2667000,443000.0,Fire,9,Cordoba,5,2,Call Center,1.7,High,1,-0.17577658407989144,0,9.919433,9.776492,1
5671,3249000,386000.0,Glass,16,Mendoza,12,2,Branch,7.2,Low,1,-0.12590579348955638,0,10.625077,10.6148405,1
5672,2023000,443000.0,Fire,22,Mendoza,9,0,Branch,0.7,Low,1,-0.17989999122475586,0,8.769843,-1.245078,1
5673,1679000,415000.0,Theft,32,CABA,2,4,Call Center,0.2,Medium,1,-0.1310900037328665,0,7.4930644,9.637135,1
5674,3412000,359000.0,Fire,42,Cordoba,19,1,Branch,2.0,Low,1,-0.10091754425944555,0,11.351644,-0.043619324,1
5675,1341000,186000.0,Liability,17,Santa Fe,20,2,Broker,3.2,Medium,1,-0.16994119168310778,0,12.539533,8.36054,1
5676,2010000,484000.0,Theft,12,Buenos Aires,0,3,Online,14.7,Medium,1,-0.06521182641585,0,10.772454,6.5692763,1
5677,2090000,207000.0,Flood,5,Cordoba,2,1,Online,4.3,Medium,1,-0.1932361228450396,0,9.724723,1.8790447,1
5678,2673000,273000.0,Fire,22,CABA,18,3,Broker,0.9,Medium,1,-0.16858274967983716,0,10.430431,11.721581,1
5679,2180000,371000.0,Glass,19,Mendoza,1,1,Call Center,5.8,Medium,1,-0.18796098019456675,0,9.189832,2.212685,1
5680,1751000,376000.0,Theft,8,Santa Fe,20,2,Online,4.2,Medium,1,-0.19822082541120223,0,12.796749,8.943905,1
5681,1524000,357000.0,Theft,14,Cordoba,14,3,Broker,7.0,High,1,-0.16542258235095475,0,8.749344,11.163614,1
5682,1829000,260000.0,Liability,32,Mendoza,12,3,Branch,1.4,High,1,-0.1985555684199009,0,9.086607,11.23006,1
5683,1497000,239000.0,Glass,23,Cordoba,12,0,Branch,8.3,Medium,1,-0.1621527460221791,0,11.443621,3.8133361,1
5684,2024000,553000.0,Theft,15,Buenos Aires,22,3,Call Center,1.1,Medium,1,-0.12256914357403864,0,9.989852,12.215871,1
5685,1718000,296000.0,Fire,7,Cordoba,14,1,Online,1.3,High,1,-0.20932237515527174,0,12.2317295,2.1183238,1
5686,1253000,284000.0,Flood,26,Buenos Aires,11,1,Online,3.7,Medium,1,-0.18862682216001936,0,11.348428,3.1051612,1
5687,2628000,229000.0,Theft,23,Santa Fe,1,0,Broker,2.0,High,1,-0.1596382655974023,0,8.116391,0.19555652,1
5688,1751000,324000.0,Flood,14,CABA,0,0,Call Center,0.3,Medium,1,-0.15446442123553117,0,7.434558,-1.2192287,1
5689,1366000,320000.0,Glass,6,CABA,1,5,Branch,7.6,Medium,1,-0.08164715825712165,0,7.421217,10.664118,1
5690,1916000,298000.0,Liability,4,Buenos Aires,20,3,Online,5.7,Low,1,-0.1758607839187024,0,9.778534,12.231574,1
5691,2034000,338000.0,Fire,9,Santa Fe,11,2,Broker,6.0,High,1,-0.19671653924847765,0,11.300436,9.067608,1
5692,1127000,476000.0,Theft,57,Cordoba,13,1,Online,3.1,High,1,-0.11364950820711606,0,8.735153,4.461726,1
5693,2166000,240000.0,Theft,33,Cordoba,14,1,Call Center,4.9,Medium,1,-0.1959039426448988,0,11.195925,1.9016321,1
5694,1476000,304000.0,Theft,53,Santa Fe,5,2,Branch,0.3,High,1,-0.1642808156139987,0,8.768826,7.2855735,1
5695,2856000,235000.0,Fire,44,Buenos Aires,9,0,Call Center,0.1,Medium,1,-0.13294656624591816,0,8.386085,0.93585014,1
5696,2262000,329000.0,Theft,14,Buenos Aires,7,1,Broker,5.1,High,1,-0.21533543258622556,0,10.137716,1.7675445,1
5697,1800000,243000.0,Fire,18,CABA,13,3,Online,14.9,Medium,1,-0.1290736386116999,0,11.782458,6.8472977,1
5698,1627000,247000.0,Fire,4,CABA,4,1,Broker,0.3,Low,1,-0.18574558693926357,0,9.990495,2.6185398,1
5699,1948000,154000.0,Fire,30,Santa Fe,19,3,Broker,1.6,Low,1,-0.16894751091978916,0,9.811127,11.715048,1
5700,2306000,310000.0,Glass,13,Cordoba,17,1,Online,1.3,High,1,-0.20222917912911714,0,12.296122,0.76080644,1
5701,1987000,343000.0,Liability,4,Mendoza,12,1,Call Center,2.7,High,1,-0.21545600748444244,0,11.261878,1.5753063,1
5702,1891000,486000.0,Flood,2,Buenos Aires,10,0,Online,6.8,Low,1,-0.13964436410955128,0,8.74532,-1.4932688,1
5703,2029000,347000.0,Theft,28,Santa Fe,13,2,Call Center,9.6,Low,1,-0.1893485542886248,0,11.131064,7.2824388,1
5704,1698000,255000.0,Glass,15,Mendoza,2,0,Branch,1.6,Medium,1,-0.1735653802162367,0,7.417759,-1.182121,1
5705,1828000,164000.0,Liability,0,Santa Fe,0,2,Broker,2.9,Medium,1,-0.15043524073654352,0,9.2500925,8.389355,1
5706,957000,178000.0,Liability,41,Cordoba,8,1,Online,1.5,Medium,1,-0.1402679241028542,0,9.6420355,4.0030313,1
5707,2487000,170000.0,Theft,23,Mendoza,17,0,Call Center,13.1,Medium,1,-0.09378240176998798,0,12.233159,4.771933,1
5708,2149000,488000.0,Glass,0,Buenos Aires,7,2,Call Center,0.8,Medium,1,-0.16624712293788124,0,10.497858,9.319062,1
5709,1613000,329000.0,Fire,8,Santa Fe,19,3,Branch,10.8,Medium,1,-0.14878762906486326,0,12.452432,7.345186,1
5710,2949000,242000.0,Fire,30,Santa Fe,23,2,Branch,13.9,High,1,-0.05703954774000819,0,12.051331,5.9086113,1
5711,2044000,204000.0,Fire,1,CABA,8,0,Call Center,0.8,Low,1,-0.18088561393535263,0,8.544002,-1.3276964,1
5712,1482000,214000.0,Fire,31,Cordoba,18,1,Branch,5.6,Medium,1,-0.18253106258161078,0,12.62747,2.8440933,1
5713,2428000,239000.0,Liability,16,Santa Fe,20,2,Branch,1.3,High,1,-0.18639561205801408,0,12.3095255,10.603546,1
5714,2199000,432000.0,Liability,36,Buenos Aires,7,2,Call Center,10.0,Low,1,-0.16102221823971047,0,9.977751,6.836625,1
5715,2197000,297000.0,Liability,46,Mendoza,23,1,Online,5.6,Medium,1,-0.14363852663222293,0,12.180527,1.7725213,1
5716,1787000,155000.0,Fire,35,CABA,3,2,Online,2.5,Low,1,-0.17037894625148814,0,8.961666,7.998943,1
5717,2225000,531000.0,Liability,1,Mendoza,17,2,Online,3.5,Medium,1,-0.1386598470156094,0,12.131804,9.756856,1
5718,1869000,186000.0,Fire,14,Mendoza,5,3,Online,0.1,Medium,1,-0.18137870558645625,0,7.456417,10.302288,1
